# General
## Title
### Wind Speed
## Abstract
### CMIP5
## Date
### 2021-02-24
## Date type
### Publication: Date identifies when the data was issued
## Unit
### m s-1
## URL
### https://cds.climate.copernicus.eu/
## Data format
### CSV
## Keywords
### ERA5 : reanalysis : Copernicus : C3S : C3S Energy : WEMC
## Point of contact
### Individual name
#### Alberto Troccoli
### Electronic mail address
#### info@wemcouncil.org
### Organisation name
#### World Energy & Meteorology Council
### Role
#### Owner: Party that owns the resource
# Usage
## Access constraints
### Intellectual property rights: The IP of these data belongs to the EU Copernicus programme
## Use constraints
### Creative Commons
## Citation(s)
### NA
## Temporal extent
## Begin date
### 1951-01-01-0000
## End date
### 2098-12-31-2100
## Temporal resolution
### 3 month
## Geographic bounding box
### westBoundLongitude -22.00
### eastBoundLongitude 45.00
### southBoundLatitude 27.00
### northBoundLatitude 72.00
## Spatial resolution
### NUTS0
# Lineage Statement
## Original Data Source
## Statement
### The original data sources are ECMWF ERA5 Reanalysis (available at: https://cds.climate.copernicus.eu)
#
Date,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IS,IT,LI,LT,LU,LV,ME,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,TR,UK
1951-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951-05-31,2.7276665649724547,3.536338365498485,3.130398451691002,6.676529246894138,3.655567419313918,2.632382565046276,3.9986363308215656,5.153538834389548,5.595463828229892,8.428089808058727,7.428982531542146,3.277211288094155,4.7974035642070225,6.390395901284583,5.451255596223311,3.72905744451618,4.764845358539657,7.415316204320303,6.509534457723457,3.114862287729781,,7.224473227791832,6.068183500849986,7.233176723426532,3.101833409172103,2.9505176737556016,,6.909517663959707,5.160364347598368,6.556984175776194,5.190354373180546,4.103861169607475,4.012372838791464,6.37185380240164,3.3605109457490157,4.5254026208613345,3.585182229227203,7.400756836003985
1951-08-31,2.514191388991705,3.5383439232080685,2.8996868403870133,5.748088868067552,3.800912531707084,2.65429914514796,3.5583444748342,5.081488984728078,5.220011858306616,7.394286462150562,6.179396668468604,3.291848430820791,4.249903358950845,5.737748713939324,4.98713939211315,3.666626602904996,4.731888714905034,7.58947555958987,5.057749992532024,3.0265677974577714,,5.839695225683553,5.539370305558487,5.851964406500431,2.6811152275887546,2.7866975927908744,,6.250397410932426,4.913340615591579,6.072139014622738,5.176578958654513,3.949490152942999,3.7575744826982773,5.706572526523931,3.321488333710147,4.418851260301284,4.029742473090736,7.36446005723464
1951-11-30,2.8748214660219364,3.7231416924961427,3.2354304170192743,7.59750929354309,4.253917025717722,2.876266002641117,3.462303156681353,5.963341040471386,6.527278740810517,8.209973498408315,6.827277858544818,3.415900635468482,4.233412579396072,5.776826075464469,5.857401433095932,3.7863750016623516,4.96041454830612,7.692292673368944,6.066750657106604,3.371856569360646,,6.408081480915604,6.80526272556027,6.36236576500043,3.280659431649524,2.9779236270173777,,7.894968108018809,4.763770379593666,6.773825888091085,4.8232646874366525,4.464061632974709,4.102104627845223,5.886707883845265,3.3098961639886153,4.459513631001904,3.4229735924609397,8.162836554397483
1952-02-29,2.839410926885936,4.370771811945277,3.503696493021842,8.286750018194095,4.287551644588743,3.0447722411987934,4.470991292098167,7.002771466287654,7.675925820278932,10.051204703701057,8.065680462360035,3.545570164683638,3.799158950693839,6.412705719589784,5.745491944466116,4.194698635844011,5.609029949382858,8.952439673392686,6.959299760880206,3.3072139491127057,,8.051904814870413,7.625411078830073,7.96983590821514,3.1734439741614895,2.90250189794007,,9.065055145804086,5.567221986537682,8.102918260036574,4.182182286391395,4.461286903396213,4.3453588684097,6.579993012053928,3.6601990180779715,4.937931817909077,3.512251733487813,9.196996902696615
1952-05-31,2.7366945507216593,3.755571907940238,3.5030110135339023,6.49100575979643,3.9604632382345923,2.673270833752483,3.904515318556858,5.623057297969982,5.755442670100421,7.384768494354845,6.848700032793997,3.301869484407716,4.793100064526432,5.798481519220171,5.56420755612788,4.4181753122088745,5.277516344723674,6.546133433442089,6.481155980038274,3.7157781050121734,,6.512165849632381,5.922715938572282,6.599348765069334,3.1262959016152125,3.070843564672403,,7.220523815846425,4.769851473071245,6.255738539000902,5.323758977613781,4.237761607449117,4.302010385381311,5.940865105627271,3.7505725868129884,4.7657332063258835,3.4058164768696715,6.9302250928107245
1952-08-31,2.5743522244302115,3.5627405571167197,3.1877607766185316,5.947009129811437,3.876812309651985,2.4959625397087466,3.771348578285497,5.098303928685283,5.315876025313345,6.751595161170615,6.153629996785803,3.098145845727931,4.42310232112502,5.272014873426998,5.135920771018641,3.8569444409021822,4.949967451600424,6.734502652892111,5.277032054284296,3.2987039279295263,,5.757438373863539,5.6037699612428025,5.938795776811447,2.907656264472147,2.9257766682510082,,6.348541645158297,4.201621753185572,5.728924447377712,5.322423591764221,4.03828871039334,4.129600485377255,5.183839466529242,3.3413428270046244,4.3919459618724375,3.6149632632738773,6.351758277171624
1952-11-30,2.9521579506146756,3.4375812919741833,3.742820906611626,6.670260622997829,4.350163896193232,2.7224573032324715,3.4603615979678324,5.233607792315745,5.712608157215703,8.077331215115029,7.24031546116183,3.3998185148075897,4.381956135493154,6.36149722737382,5.533953738407988,4.218973929824921,5.084803225163701,6.677572784999699,6.009631942076713,3.5807716460829515,,7.072522872876828,6.070926933200211,7.075732341767646,3.6553253870336673,2.9448850676541873,,6.849652338405374,5.194748290798605,6.313144431333598,4.549521301278641,4.373191623805287,4.342171183728915,6.045771918448601,3.385529893761478,4.343558169900279,3.3035011772979836,7.083690027211003
1953-02-28,2.9160833236636776,3.462105000147053,3.1782649219434087,8.238919593768944,3.695772971124237,2.843099606753077,4.528656441155706,5.812394873447518,6.743284717137918,9.415648210351831,7.724425762793571,3.223742226641179,5.130398062474098,6.278451615622414,6.423756790362125,4.007303820937386,4.73865136134171,8.623882365502245,6.604599917212527,3.2723840139879106,,7.371367822990688,7.143722187800859,7.810346357943899,3.0244060481187547,2.5860244280979203,,8.659459639718461,5.2179160635364354,7.199572179583442,5.328614628506954,3.8996927259178884,3.78279136896543,6.231178507061109,3.6106340177383838,4.2695889439190795,3.304520427719335,8.593158591277929
1953-05-31,2.943763965629837,4.119486790514874,3.925600410459842,6.645832707662884,4.51435086179729,2.9061317470824846,4.226462500291162,5.891226310572995,5.7870235502279765,6.968547342670648,6.658560310165447,3.527854426145719,4.771379051755225,5.736713054045583,5.763899741683576,4.729689370465843,5.989957880569704,7.47618808298819,6.756650502637899,3.799539856309642,,6.077517621812642,6.1773078770182694,6.352929947736567,3.57852155799044,3.2826607424030025,,6.892019258491464,4.509489293690293,6.209281091120877,5.024142196552461,4.9869520969939884,4.879876982282492,5.356062479033329,4.194372891415557,5.246142811087944,3.634798673116538,7.182767099414077
